Index,Load,Depth,HARDNESS,MODULUS,H/E,X Position,Y Position,Z Position
Integer,mN,nm,GPa,GPa,None,µm,µm,µm
294,0.39975,93.98843,1.41166,70.28839,0.02008,1.00013,105.96562,-2.66303
295,0.3997,102.90696,1.192,69.32798,0.01719,1.00013,104.9655,-2.62898
296,0.39973,79.64434,1.86936,88.3145,0.02117,1.00013,103.96538,-2.60504
297,0.39954,66.32609,2.90929,63.36891,0.04591,1.00013,102.96525,-2.49367
298,0.39991,50.82042,4.84891,80.22539,0.06044,1.00013,101.96512,-2.46167
299,0.39974,57.68279,3.70736,75.98971,0.04879,1.00013,100.965,-2.43106
300,0.39979,44.63327,5.85658,101.53514,0.05768,1.00013,99.96487,-2.42617
301,0.39982,55.24959,4.0106,79.50904,0.05044,1.00013,98.96475,-2.40529
302,0.40001,58.17917,3.59211,78.86655,0.04555,1.00013,97.96462,-2.40309
303,0.39987,63.8234,3.06514,69.71828,0.04396,1.00013,96.9645,-2.37021
304,0.39987,49.37829,4.77926,95.81424,0.04988,1.00013,95.96438,-2.34898
305,0.39971,59.44156,3.39264,81.28319,0.04174,1.00013,94.96425,-2.31126
306,0.39984,44.50394,5.91301,101.00705,0.05854,1.00013,93.96412,-2.32117
307,0.39984,51.17677,4.59901,86.67065,0.05306,1.00013,92.964,-2.29959
308,0.39965,52.31771,4.29374,90.83878,0.04727,1.00013,91.96387,-2.29025
309,0.39995,48.00561,5.21763,90.87659,0.05741,1.00013,90.96375,-2.2855
310,0.39988,51.40136,4.60927,84.32196,0.05466,1.00013,89.96362,-2.27855
311,0.39991,79.48594,2.02165,59.60087,0.03392,1.00013,88.9635,-2.2749
312,0.39971,87.83298,1.59177,74.59518,0.02134,1.00013,87.96337,-2.31279
313,0.4,98.75987,1.28476,71.14923,0.01806,1.00013,86.96325,-2.28768
314,0.39979,92.69517,1.45681,67.80043,0.02149,1.00013,85.96312,-2.27342
315,0.39975,93.81907,1.42217,68.27009,0.02083,1.00013,84.963,-2.24948
316,0.3998,95.1672,1.36957,74.18764,0.01846,1.00013,83.96287,-2.22544
317,0.39967,98.29291,1.30237,67.97741,0.01916,1.00013,82.96275,-2.20159
318,0.39988,81.56826,1.86883,67.38815,0.02773,1.00013,81.96262,-2.13543
319,0.39999,78.6381,1.93397,83.13188,0.02326,1.00013,80.9625,-2.15825
320,0.39978,101.85204,1.23227,62.04216,0.01986,1.00013,79.96237,-2.14013
321,0.39985,96.11631,1.37502,62.68019,0.02194,1.00013,78.96225,-2.13083
322,0.39989,91.4668,1.50259,65.55148,0.02292,1.00013,77.96212,-2.11894
323,0.39974,92.20862,1.47247,67.44695,0.02183,1.00013,76.962,-2.09963
324,0.39985,93.56138,1.42374,70.50401,0.02019,1.00013,75.96187,-2.08037
325,0.3999,87.8079,1.5746,81.41053,0.01934,1.00013,74.96175,-2.04783
326,0.39977,55.59869,3.95639,79.37957,0.04984,1.00013,73.96163,-1.94067
327,0.39984,49.74998,4.86503,88.33725,0.05507,1.00013,72.9615,-1.94471
328,0.39949,117.58233,0.92759,71.26615,0.01302,1.00013,71.96137,-1.97793
329,0.3998,105.92821,1.13406,66.83405,0.01697,1.00013,70.96125,-1.9725
330,0.39981,108.8206,1.08838,61.44388,0.01771,1.00013,69.96112,-1.9574
331,0.39979,93.7186,1.4115,73.39181,0.01923,1.00013,68.961,-1.92386
332,0.39995,42.36346,6.57698,103.28429,0.06368,1.00013,67.96087,-1.85961
333,0.39987,47.25422,5.3626,92.6192,0.0579,1.00013,66.96075,-1.87372
334,0.39976,111.98819,1.01427,72.38546,0.01401,1.00013,65.96063,-1.88516
