Index,Load,Depth,HARDNESS,MODULUS,H/E,X Position,Y Position,Z Position
Integer,mN,nm,GPa,GPa,None,µm,µm,µm
261,1.24934,102.7674,4.37875,199.61312,0.02194,1.00012,138.96975,-1.86627
262,1.24977,98.67967,4.8289,184.05216,0.02624,1.00012,137.96963,-1.86875
263,1.24959,98.28423,4.84506,189.48116,0.02557,1.00012,136.9695,-1.86916
264,1.24931,103.63463,4.27995,207.83563,0.02059,1.00012,135.96938,-1.856
265,1.24945,101.99221,4.3949,217.93777,0.02017,1.00012,134.96925,-1.8626
266,1.24952,102.43814,4.35875,216.98243,0.02009,1.00012,133.96913,-1.86483
267,1.24956,101.08855,4.51012,206.14688,0.02188,1.00012,132.969,-1.86789
268,1.24955,105.2486,4.16872,200.07867,0.02084,1.00012,131.96887,-1.86524
269,1.24965,103.45881,4.33487,194.82477,0.02225,1.00012,130.96875,-1.85991
270,1.24967,102.34668,4.39004,208.66689,0.02104,1.00012,129.96863,-1.85258
271,1.24957,102.34731,4.44268,191.85576,0.02316,1.00012,128.9685,-1.84428
272,1.24961,112.46777,3.68486,182.13572,0.02023,1.00012,127.96838,-1.82176
273,1.24945,102.56098,4.5047,171.25847,0.0263,1.00012,126.96825,-1.82008
274,1.24949,107.29296,4.07984,176.02611,0.02318,1.00012,125.96813,-1.80714
275,1.24944,116.20599,3.50401,160.44516,0.02184,1.00012,124.968,-1.7895
276,1.24955,120.09437,3.30377,150.26055,0.02199,1.00012,123.96788,-1.77336
277,1.24944,112.15148,3.77379,160.08048,0.02357,1.00012,122.96775,-1.78021
278,1.24938,107.22211,4.17631,153.84812,0.02715,1.00012,121.96763,-1.78149
279,1.2494,107.62221,4.06329,173.25462,0.02345,1.00012,120.9675,-1.77265
280,1.24934,113.52564,3.66464,164.35688,0.0223,1.00012,119.96738,-1.75886
281,1.24932,118.45522,3.34174,170.2907,0.01962,1.00012,118.96725,-1.74344
282,1.24939,107.269,4.07133,178.95534,0.02275,1.00012,117.96713,-1.74538
283,1.24946,104.07472,4.29729,189.87127,0.02263,1.00012,116.967,-1.7407
284,1.24952,103.30414,4.36245,190.40623,0.02291,1.00012,115.96688,-1.73358
285,1.24963,102.48504,4.43122,191.66265,0.02312,1.00012,114.96675,-1.72785
286,1.2496,103.49275,4.32792,196.02153,0.02208,1.00012,113.96663,-1.72773
287,1.24926,104.95508,4.22729,188.31636,0.02245,1.00012,112.9665,-1.7268
288,1.2494,101.34084,4.55481,186.38502,0.02444,1.00012,111.96638,-1.72417
289,1.24953,98.31959,4.76394,209.79241,0.02271,1.00012,110.96625,-1.72797
290,1.24954,102.21322,4.3994,209.31086,0.02102,1.00012,109.96612,-1.72077
291,1.24975,101.9296,4.40605,216.26518,0.02037,1.00012,108.966,-1.72184
292,1.24957,103.45446,4.27592,215.53209,0.01984,1.00012,107.96588,-1.72597
293,1.24982,112.60248,3.65363,191.44332,0.01908,1.00012,106.96575,-1.71593
